3128	2	0.0166	3222	-211	0	0	0					
3128	2	0.015	3312	321	0	0	0					
3128	2	0.015	3322	311	0	0	0					
-3128	Anti-Lambda(2100)	2.1	0.2	8	-1	1	0	0	0.0	0.0	0	12
-3128	2	0.36	-9813128	22	0	0	0					
-3128	2	0.15	-2212	321	0	0	0					
-3128	2	0.15	-2112	311	0	0	0					
-3128	2	0.08	-3122	223	0	0	0					
-3128	2	0.075	-2212	323	0	0	0					
-3128	2	0.075	-2112	313	0	0	0					
-3128	2	0.03	-3122	221	0	0	0					
-3128	2	0.0168	-3212	111	0	0	0					
-3128	2	0.0166	-3222	211	0	0	0					
-3128	2	0.0166	-3112	-211	0	0	0					
-3128	2	0.015	-3322	-311	0	0	0					
-3128	2	0.015	-3312	-321	0	0	0					
-9813118	Anti-Sigma(2100)-	2.1	0.232	8	-1	1	0	0	1.0	1.0	1	5
-9813118	2	0.9	-9823116	22	0	0	0					
-9813118	2	0.034	-2112	321	0	0	0					
-9813118	2	0.033	-3122	211	0	0	0					
-9813118	2	0.0165	-3212	211	0	0	0					
-9813118	2	0.0165	-3112	111	0	0	0					
-9813218	Anti-Sigma(2100)0	2.1	0.232	8	-1	1	0	0	1.0	0.0	0	7
-9813218	2	0.9	-9823216	22	0	0	0					
-9813218	2	0.034	-3122	111	0	0	0					
-9813218	2	0.0165	-2212	321	0	0	0					
-9813218	2	0.0165	-2112	311	0	0	0					
-9813218	2	0.011	-3222	211	0	0	0					
-9813218	2	0.011	-3212	111	0	0	0					
-9813218	2	0.011	-3112	-211	0	0	0					
-9813228	Anti-Sigma(2100)+	2.1	0.232	8	-1	1	0	0	1.0	-1.0	-1	5
-9813228	2	0.9	-9823226	22	0	0	0					
-9813228	2	0.034	-2212	311	0	0	0					
-9813228	2	0.033	-3122	-211	0	0	0					
-9813228	2	0.0165	-3222	111	0	0	0					
-9813228	2	0.0165	-3212	-211	0	0	0					
-9821216	Anti-Delta(2000)0	2.1	0.45	6	-1	0	0	0	1.5	0.5	0	8
-9821216	2	0.9	-22114	22	0	0	0					
-9821216	2	0.035	-2212	211	0	0	0					
-9821216	2	0.035	-2112	111	0	0	0					
-9821216	2	0.01	-2112	22	0	0	0					
-9821216	2	0.005	-2214	211	0	0	0					
-9821216	2	0.005	-2212	213	0	0	0					
-9821216	2	0.005	-2114	111	0	0	0					
-9821216	2	0.005	-2112	113	0	0	0					
-9822126	Anti-Delta(2000)+	2.1	0.45	6	-1	0	0	0	1.5	-0.5	-1	9
-9822126	2	0.9	-22214	22	0	0	0					
-9822126	2	0.035	-2212	111	0	0	0					
-9822126	2	0.035	-2112	-211	0	0	0					
-9822126	2	0.01	-2212	22	0	0	0					
-9822126	2	0.005	-2212	113	0	0	0					
-9822126	2	0.005	-2112	-213	0	0	0					
-9822126	2	0.0034	-2214	111	0	0	0					
-9822126	2	0.0033	-2224	211	0	0	0					
-9822126	2	0.0033	-2114	-211	0	0	0					
-9822226	Anti-Delta(2000)++	2.1	0.45	6	-1	0	0	0	1.5	-1.5	-2	5
-9822226	2	0.9	-22224	22	0	0	0					
-9822226	2	0.07	-2212	-211	0	0	0					
-9822226	2	0.02	-2212	-213	0	0	0					
-9822226	2	0.005	-2224	111	0	0	0					
-9822226	2	0.005	-2214	-211	0	0	0					
-9842116	Anti-N(2060)0	2.1	0.4	6	-1	0	0	0	0.5	0.5	0	16
-9842116	3	0.024	-2212	211	111	0	0					
-9842116	3	0.024	-2112	-211	211	0	0					
-9842116	3	0.023	-2112	111	111	0	0					
-9842116	2	0.37	-9832116	22	0	0	0					
-9842116	2	0.075	-12216	211	0	0	0					
-9842116	2	0.075	-12116	111	0	0	0					
-9842116	2	0.075	-2124	211	0	0	0					
-9842116	2	0.075	-1214	111	0	0	0					
-9842116	2	0.047	-2212	211	0	0	0					
-9842116	2	0.047	-2112	111	0	0	0					
-9842116	2	0.045	-12212	211	0	0	0					
-9842116	2	0.045	-12112	111	0	0	0					
-9842116	2	0.04	-2112	221	0	0	0					
-9842116	2	0.015	-3212	-311	0	0	0					
-9842116	2	0.015	-3112	-321	0	0	0					
-9842116	2	0.005	-3122	-311	0	0	0					
-9842216	Anti-N(2060)+	2.1	0.4	6	-1	0	0	0	0.5	-0.5	-1	16
-9842216	3	0.024	-2212	-211	211	0	0					
-9842216	3	0.024	-2112	-211	111	0	0					
-9842216	3	0.023	-2212	111	111	0	0					
-9842216	2	0.37	-9832216	22	0	0	0					
-9842216	2	0.075	-12216	111	0	0	0					
-9842216	2	0.075	-12116	-211	0	0	0					
-9842216	2	0.075	-2124	111	0	0	0					
-9842216	2	0.075	-1214	-211	0	0	0					
-9842216	2	0.047	-2212	111	0	0	0					
-9842216	2	0.047	-2112	-211	0	0	0					
-9842216	2	0.045	-12212	111	0	0	0					
-9842216	2	0.045	-12112	-211	0	0	0					
-9842216	2	0.04	-2212	221	0	0	0					
-9842216	2	0.015	-3222	-311	0	0	0					
-9842216	2	0.015	-3212	-321	0	0	0					
-9842216	2	0.005	-3122	-321	0	0	0					
-9872112	Anti-N(2100)0	2.1	0.26	2	-1	0	0	0	0.5	0.5	0	10
-9872112	3	0.1	-2212	211	111	0	0					
-9872112	3	0.1	-2112	-211	211	0	0					
-9872112	3	0.1	-2112	111	111	0	0					
-9872112	2	0.25	-9862112	22	0	0	0					
-9872112	2	0.15	-22212	211	0	0	0					
-9872112	2	0.15	-22112	111	0	0	0					
-9872112	2	0.065	-2212	211	0	0	0					
-9872112	2	0.065	-2112	111	0	0	0					
-9872112	2	0.01	-3122	-311	0	0	0					
-9872112	2	0.01	-2112	221	0	0	0					
-9872212	Anti-N(2100)+	2.1	0.26	2	-1	0	0	0	0.5	-0.5	-1	10
-9872212	3	0.1	-2212	-211	211	0	0					
-9872212	3	0.1	-2212	111	111	0	0					
-9872212	3	0.1	-2112	-211	111	0	0					
-9872212	2	0.25	-9862212	22	0	0	0					
-9872212	2	0.15	-22212	111	0	0	0					
-9872212	2	0.15	-22112	-211	0	0	0					
-9872212	2	0.065	-2212	111	0	0	0					
-9872212	2	0.065	-2112	-211	0	0	0					
-9872212	2	0.01	-3122	-321	0	0	0					
-9872212	2	0.01	-2212	221	0	0	0					
9873224	Sigma(2080)+	2.09	0.17	4	1	-1	0	0	1.0	1.0	1	4
9873224	2	0.95	3228	22	0	0	0					
9873224	2	0.025	2212	-311	0	0	0					
9873224	2	0.0125	3212	211	0	0	0					
9873224	2	0.0125	3222	111	0	0	0					
9873214	Sigma(2080)0	2.09	0.17	4	1	-1	0	0	1.0	0.0	0	6
9873214	2	0.95	3218	22	0	0	0					
9873214	2	0.0125	2112	-311	0	0	0					
9873214	2	0.0125	2212	-321	0	0	0					
9873214	2	0.0084	3212	111	0	0	0					
9873214	2	0.0083	3112	211	0	0	0					
9873214	2	0.0083	3222	-211	0	0	0					
9873114	Sigma(2080)-	2.09	0.17	4	1	-1	0	0	1.0	-1.0	-1	4
9873114	2	0.95	3118	22	0	0	0					
9873114	2	0.025	2112	-321	0	0	0					
9873114	2	0.0125	3112	111	0	0	0					
9873114	2	0.0125	3212	-211	0	0	0					
9010215	pi2(2100)+	2.09	0.625	5	0	0	0	0	1.0	1.0	1	6
9010215	3	0.12	-211	211	211	0	0					
9010215	3	0.06	211	111	111	0	0					
9010215	2	0.7	9000217	22	0	0	0					
9010215	2	0.075	225	211	0	0	0					
9010215	2	0.0225	113	211	0	0	0					
9010215	2	0.0225	213	111	0	0	0					
9010115	pi2(2100)0	2.09	0.625	5	0	0	0	0	1.0	0.0	0	7
9010115	3	0.12	-211	211	111	0	0					
9010115	3	0.06	111	111	111	0	0					
9010115	2	0.7	9000117	22	0	0	0					
9010115	2	0.075	225	111	0	0	0					
9010115	2	0.015	-213	211	0	0	0					
9010115	2	0.015	113	111	0	0	0					
9010115	2	0.015	213	-211	0	0	0					
23126	Lambda(2110)	2.09	0.25	6	1	-1	0	0	0.0	0.0	0	12
23126	2	0.2	3128	22	0	0	0					
23126	2	0.15	2112	-313	0	0	0					
23126	2	0.15	2212	-323	0	0	0					
23126	2	0.0834	3212	111	0	0	0					
23126	2	0.0833	3112	211	0	0	0					
23126	2	0.0833	3222	-211	0	0	0					
23126	2	0.075	2112	-311	0	0	0					
23126	2	0.075	2212	-321	0	0	0					
23126	2	0.05	3122	223	0	0	0					
23126	2	0.0168	3214	111	0	0	0					
23126	2	0.0166	3114	211	0	0	0					
23126	2	0.0166	3224	-211	0	0	0					
-23126	Anti-Lambda(2110)	2.09	0.25	6	-1	1	0	0	0.0	0.0	0	12
-23126	2	0.2	-3128	22	0	0	0					
-23126	2	0.15	-2212	323	0	0	0					
-23126	2	0.15	-2112	313	0	0	0					
-23126	2	0.0834	-3212	111	0	0	0					
-23126	2	0.0833	-3222	211	0	0	0					
-23126	2	0.0833	-3112	-211	0	0	0					
-23126	2	0.075	-2212	321	0	0	0					
-23126	2	0.075	-2112	311	0	0	0					
-23126	2	0.05	-3122	223	0	0	0					
-23126	2	0.0168	-3214	111	0	0	0					
-23126	2	0.0166	-3224	211	0	0	0					
-23126	2	0.0166	-3114	-211	0	0	0					
-9010215	Anti-pi2(2100)+	2.09	0.625	5	0	0	0	0	1.0	-1.0	-1	6
-9010215	3	0.12	-211	-211	211	0	0					
-9010215	3	0.06	-211	111	111	0	0					
-9010215	2	0.7	-9000217	22	0	0	0					
-9010215	2	0.075	225	-211	0	0	0					
-9010215	2	0.0225	-213	111	0	0	0					
-9010215	2	0.0225	113	-211	0	0	0					
-9873114	Anti-Sigma(2080)-	2.09	0.17	4	-1	1	0	0	1.0	1.0	1	4
-9873114	2	0.95	-3118	22	0	0	0					
-9873114	2	0.025	-2112	321	0	0	0					
-9873114	2	0.0125	-3212	211	0	0	0					
-9873114	2	0.0125	-3112	111	0	0	0					
-9873214	Anti-Sigma(2080)0	2.09	0.17	4	-1	1	0	0	1.0	0.0	0	6
-9873214	2	0.95	-3218	22	0	0	0					
-9873214	2	0.0125	-2212	321	0	0	0					
-9873214	2	0.0125	-2112	311	0	0	0					
-9873214	2	0.0084	-3212	111	0	0	0					
-9873214	2	0.0083	-3222	211	0	0	0					
-9873214	2	0.0083	-3112	-211	0	0	0					
-9873224	Anti-Sigma(2080)+	2.09	0.17	4	-1	1	0	0	1.0	-1.0	-1	4
-9873224	2	0.95	-3228	22	0	0	0					
-9873224	2	0.025	-2212	311	0	0	0					
-9873224	2	0.0125	-3222	111	0	0	0					
-9873224	2	0.0125	-3212	-211	0	0	0					
9060221	f0(2100)	2.086	0.284	1	0	0	0	0	0.0	0.0	0	1
9060221	2	1.0	100333	22	0	0	0					
9813128	Lambda(2085)	2.084	0.155	8	1	-1	0	0	0.0	0.0	0	3
9813128	2	0.7	23124	22	0	0	0					
9813128	2	0.15	2112	-313	0	0	0					
9813128	2	0.15	2212	-323	0	0	0					
-9813128	Anti-Lambda(2085)	2.084	0.155	8	-1	1	0	0	0.0	0.0	0	3
-9813128	2	0.7	-23124	22	0	0	0					
-9813128	2	0.15	-2212	323	0	0	0					
-9813128	2	0.15	-2112	313	0	0	0					
9833126	Lambda(2080)	2.082	0.181	6	1	-1	0	0	0.0	0.0	0	13
9833126	2	0.228	2212	-323	0	0	0					
9833126	2	0.228	2112	-313	0	0	0					
9833126	2	0.131	3122	223	0	0	0					
9833126	2	0.065	3224	-211	0	0	0					
9833126	2	0.065	3214	111	0	0	0					
9833126	2	0.065	3114	211	0	0	0					
9833126	2	0.06	2212	-321	0	0	0					
9833126	2	0.06	2112	-311	0	0	0					
9833126	2	0.022	3322	311	0	0	0					
9833126	2	0.022	3312	321	0	0	0					
9833126	2	0.018	3222	-211	0	0	0					
9833126	2	0.018	3212	111	0	0	0					
9833126	2	0.018	3112	211	0	0	0					
-9833126	Anti-Lambda(2080)	2.082	0.181	6	-1	1	0	0	0.0	0.0	0	13
-9833126	2	0.228	-2212	323	0	0	0					
-9833126	2	0.228	-2112	313	0	0	0					
-9833126	2	0.131	-3122	223	0	0	0					
-9833126	2	0.065	-3224	211	0	0	0					
-9833126	2	0.065	-3214	111	0	0	0					
-9833126	2	0.065	-3114	-211	0	0	0					
-9833126	2	0.06	-2212	321	0	0	0					
-9833126	2	0.06	-2112	311	0	0	0					
-9833126	2	0.022	-3322	-311	0	0	0					
-9833126	2	0.022	-3312	-321	0	0	0					
-9833126	2	0.018	-3222	211	0	0	0					
-9833126	2	0.018	-3212	111	0	0	0					
-9833126	2	0.018	-3112	-211	0	0	0					
9843124	Lambda(2070)	2.07	0.37	4	1	-1	0	0	0.0	0.0	0	13
9843124	2	0.287	2212	-323	0	0	0					
9843124	2	0.287	2112	-313	0	0	0					
9843124	2	0.097	3122	223	0	0	0					
9843124	2	0.052	2212	-321	0	0	0					
9843124	2	0.052	2112	-311	0	0	0					
9843124	2	0.035	3224	-211	0	0	0					
9843124	2	0.035	3214	111	0	0	0					
9843124	2	0.035	3114	211	0	0	0					
9843124	2	0.03	3322	311	0	0	0					
9843124	2	0.03	3312	321	0	0	0					
9843124	2	0.02	3222	-211	0	0	0					
9843124	2	0.02	3212	111	0	0	0					
9843124	2	0.02	3112	211	0	0	0					
-9843124	Anti-Lambda(2070)	2.07	0.37	4	-1	1	0	0	0.0	0.0	0	13
-9843124	2	0.287	-2212	323	0	0	0					
-9843124	2	0.287	-2112	313	0	0	0					
-9843124	2	0.097	-3122	223	0	0	0					
-9843124	2	0.052	-2212	321	0	0	0					
-9843124	2	0.052	-2112	311	0	0	0					
-9843124	2	0.035	-3224	211	0	0	0					
-9843124	2	0.035	-3214	111	0	0	0					
-9843124	2	0.035	-3114	-211	0	0	0					
-9843124	2	0.03	-3322	-311	0	0	0					
-9843124	2	0.03	-3312	-321	0	0	0					
-9843124	2	0.02	-3222	211	0	0	0					
-9843124	2	0.02	-3212	111	0	0	0					
-9843124	2	0.02	-3112	-211	0	0	0					
9823226	Sigma(2070)+	2.06	0.2	6	1	-1	0	0	1.0	1.0	1	4
9823226	2	0.9	9863224	22	0	0	0					
9823226	2	0.05	2212	-311	0	0	0					
9823226	2	0.025	3212	211	0	0	0					
9823226	2	0.025	3222	111	0	0	0					
9823216	Sigma(2070)0	2.06	0.2	6	1	-1	0	0	1.0	0.0	0	6
9823216	2	0.9	9863214	22	0	0	0					
9823216	2	0.025	2112	-311	0	0	0					
9823216	2	0.025	2212	-321	0	0	0					
9823216	2	0.0167	3112	211	0	0	0					
9823216	2	0.0167	3222	-211	0	0	0					
9823216	2	0.0166	3212	111	0	0	0					
9823116	Sigma(2070)-	2.06	0.2	6	1	-1	0	0	1.0	-1.0	-1	4
9823116	2	0.9	9863114	22	0	0	0					
9823116	2	0.05	2112	-321	0	0	0					
9823116	2	0.025	3112	111	0	0	0					
9823116	2	0.025	3212	-211	0	0	0					
-9823116	Anti-Sigma(2070)-	2.06	0.2	6	-1	1	0	0	1.0	1.0	1	4
-9823116	2	0.9	-9863114	22	0	0	0					
-9823116	2	0.05	-2112	321	0	0	0					
-9823116	2	0.025	-3212	211	0	0	0					
-9823116	2	0.025	-3112	111	0	0	0					
-9823216	Anti-Sigma(2070)0	2.06	0.2	6	-1	1	0	0	1.0	0.0	0	6
-9823216	2	0.9	-9863214	22	0	0	0					
-9823216	2	0.025	-2212	321	0	0	0					
-9823216	2	0.025	-2112	311	0	0	0					
-9823216	2	0.0167	-3222	211	0	0	0					
-9823216	2	0.0167	-3112	-211	0	0	0					
-9823216	2	0.0166	-3212	111	0	0	0					
-9823226	Anti-Sigma(2070)+	2.06	0.2	6	-1	1	0	0	1.0	-1.0	-1	4
-9823226	2	0.9	-9863224	22	0	0	0					
-9823226	2	0.05	-2212	311	0	0	0					
-9823226	2	0.025	-3222	111	0	0	0					
-9823226	2	0.025	-3212	-211	0	0	0					
9833124	Lambda(2050)	2.056	0.493	4	1	-1	0	0	0.0	0.0	0	11
9833124	2	0.4	3126	22	0	0	0					
9833124	2	0.115	2112	-313	0	0	0					
9833124	2	0.115	2212	-323	0	0	0					
9833124	2	0.095	2112	-311	0	0	0					
9833124	2	0.095	2212	-321	0	0	0					
9833124	2	0.04	3114	211	0	0	0					
9833124	2	0.04	3214	111	0	0	0					
9833124	2	0.04	3224	-211	0	0	0					
9833124	2	0.02	3112	211	0	0	0					
9833124	2	0.02	3212	111	0	0	0					
9833124	2	0.02	3222	-211	0	0	0					
-9833124	Anti-Lambda(2050)	2.056	0.493	4	-1	1	0	0	0.0	0.0	0	11
-9833124	2	0.4	-3126	22	0	0	0					
-9833124	2	0.115	-2212	323	0	0	0					
-9833124	2	0.115	-2112	313	0	0	0					
-9833124	2	0.095	-2212	321	0	0	0					
-9833124	2	0.095	-2112	311	0	0	0					
-9833124	2	0.04	-3224	211	0	0	0					
-9833124	2	0.04	-3214	111	0	0	0					
-9833124	2	0.04	-3114	-211	0	0	0					
-9833124	2	0.02	-3222	211	0	0	0					
-9833124	2	0.02	-3212	111	0	0	0					
-9833124	2	0.02	-3112	-211	0	0	0					
9852124	N(2040)+	2.054	0.197	4	1	0	0	0	0.5	0.5	1	1
9852124	2	1.0	9862212	22	0	0	0					
9851214	N(2040)0	2.054	0.197	4	1	0	0	0	0.5	-0.5	0	1
9851214	2	1.0	9862112	22	0	0	0					
-9851214	Anti-N(2040)0	2.054	0.197	4	-1	0	0	0	0.5	0.5	0	1
-9851214	2	1.0	-9862112	22	0	0	0					
-9852124	Anti-N(2040)+	2.054	0.197	4	-1	0	0	0	0.5	-0.5	-1	1
-9852124	2	1.0	-9862212	22	0	0	0					
3228	Sigma(2030)+	2.03	0.18	8	1	-1	0	0	1.0	1.0	1	11
3228	2	0.219821982	2212	-311	0	0	0					
3228	2	0.219821982	3122	211	0	0	0					
3228	2	0.164816482	3124	211	0	0	0					
3228	2	0.123612361	2224	-321	0	0	0					
3228	2	0.054905491	3214	211	0	0	0					
3228	2	0.054905491	3224	111	0	0	0					
3228	2	0.04120412	2214	-311	0	0	0					
3228	2	0.04120412	3212	211	0	0	0					
3228	2	0.04120412	3222	111	0	0	0					
3228	2	0.02750275	2212	-313	0	0	0					
3228	2	0.0110011	3322	321	0	0	0					
3218	Sigma(2030)0	2.03	0.18	8	1	-1	0	0	1.0	0.0	0	14
3218	2	0.219843969	3122	111	0	0	0					
3218	2	0.164832967	3124	111	0	0	0					
3218	2	0.109921984	2112	-311	0	0	0					
3218	2	0.109921984	2212	-321	0	0	0					
3218	2	0.082416483	2114	-311	0	0	0					
3218	2	0.082416483	2214	-321	0	0	0					
3218	2	0.054910982	3114	211	0	0	0					
3218	2	0.054910982	3224	-211	0	0	0					
3218	2	0.041208242	3112	211	0	0	0					
3218	2	0.041208242	3222	-211	0	0	0					
3218	2	0.013702741	2112	-313	0	0	0					
3218	2	0.013702741	2212	-323	0	0	0					
3218	2	0.0055011	3312	321	0	0	0					
3218	2	0.0055011	3322	311	0	0	0					
3118	Sigma(2030)-	2.03	0.18	8	1	-1	0	0	1.0	-1.0	-1	11
3118	2	0.219821982	2112	-321	0	0	0					
3118	2	0.219821982	3122	-211	0	0	0					
3118	2	0.164816482	3124	-211	0	0	0					
3118	2	0.123612361	1114	-311	0	0	0					
3118	2	0.054905491	3114	111	0	0	0					
3118	2	0.054905491	3214	-211	0	0	0					
3118	2	0.04120412	2114	-321	0	0	0					
3118	2	0.04120412	3112	111	0	0	0					
3118	2	0.04120412	3212	-211	0	0	0					
3118	2	0.02750275	2112	-323	0	0	0					
3118	2	0.0110011	3312	311	0	0	0					
-3118	Anti-Sigma(2030)-	2.03	0.18	8	-1	1	0	0	1.0	1.0	1	11
-3118	2	0.219821982	-3122	211	0	0	0					
-3118	2	0.219821982	-2112	321	0	0	0					
-3118	2	0.164816482	-3124	211	0	0	0					
-3118	2	0.123612361	-1114	311	0	0	0					
-3118	2	0.054905491	-3214	211	0	0	0					
-3118	2	0.054905491	-3114	111	0	0	0					
-3118	2	0.04120412	-3212	211	0	0	0					
-3118	2	0.04120412	-3112	111	0	0	0					
-3118	2	0.04120412	-2114	321	0	0	0					
-3118	2	0.02750275	-2112	323	0	0	0					
-3118	2	0.0110011	-3312	-311	0	0	0					
-3218	Anti-Sigma(2030)0	2.03	0.18	8	-1	1	0	0	1.0	0.0	0	14
-3218	2	0.219843969	-3122	111	0	0	0					
-3218	2	0.164832967	-3124	111	0	0	0					
-3218	2	0.109921984	-2212	321	0	0	0					
-3218	2	0.109921984	-2112	311	0	0	0					
-3218	2	0.082416483	-2214	321	0	0	0					
-3218	2	0.082416483	-2114	311	0	0	0					
-3218	2	0.054910982	-3224	211	0	0	0					
-3218	2	0.054910982	-3114	-211	0	0	0					
-3218	2	0.041208242	-3222	211	0	0	0					
-3218	2	0.041208242	-3112	-211	0	0	0					
-3218	2	0.013702741	-2212	323	0	0	0					
-3218	2	0.013702741	-2112	313	0	0	0					
-3218	2	0.0055011	-3322	-311	0	0	0					
-3218	2	0.0055011	-3312	-321	0	0	0					
-3228	Anti-Sigma(2030)+	2.03	0.18	8	-1	1	0	0	1.0	-1.0	-1	11
-3228	2	0.219821982	-3122	-211	0	0	0					
-3228	2	0.219821982	-2212	311	0	0	0					
-3228	2	0.164816482	-3124	-211	0	0	0					
-3228	2	0.123612361	-2224	321	0	0	0					
-3228	2	0.054905491	-3224	111	0	0	0					
-3228	2	0.054905491	-3214	-211	0	0	0					
-3228	2	0.04120412	-3222	111	0	0	0					
-3228	2	0.04120412	-3212	-211	0	0	0					
-3228	2	0.04120412	-2214	311	0	0	0					
-3228	2	0.02750275	-2212	313	0	0	0					
-3228	2	0.0110011	-3322	-321	0	0	0					
203326	Ksi(2030)0	2.025	0.02	6	1	-2	0	0	0.5	0.5	0	3
203326	2	0.5333	3222	-321	0	0	0					
203326	2	0.2667	3212	-311	0	0	0					
203326	2	0.2	3122	-311	0	0	0					
203316	Ksi(2030)-	2.025	0.02	6	1	-2	0	0	0.5	-0.5	-1	3
203316	2	0.5333	3112	-311	0	0	0					
203316	2	0.2667	3212	-321	0	0	0					
203316	2	0.2	3122	-321	0	0	0					
-203316	Anti-Ksi(2030)-	2.025	0.02	6	-1	2	0	0	0.5	0.5	1	3
-203316	2	0.5333	-3112	311	0	0	0					
-203316	2	0.2667	-3212	321	0	0	0					
-203316	2	0.2	-3122	321	0	0	0					
-203326	Anti-Ksi(2030)0	2.025	0.02	6	-1	2	0	0	0.5	-0.5	0	3
-203326	2	0.5333	-3222	321	0	0	0					
-203326	2	0.2667	-3212	311	0	0	0					
-203326	2	0.2	-3122	311	0	0	0					
9812128	N(1990)+	2.02	0.3	8	1	0	0	0	0.5	0.5	1	3
9812128	2	0.96	2216	22	0	0	0					
9812128	2	0.02	2112	211	0	0	0					
9812128	2	0.02	2212	111	0	0	0					
9811218	N(1990)0	2.02	0.3	8	1	0	0	0	0.5	-0.5	0	3
9811218	2	0.96	2116	22	0	0	0					
9811218	2	0.02	2112	111	0	0	0					
9811218	2	0.02	2212	-211	0	0	0					
-9811218	Anti-N(1990)0	2.02	0.3	8	-1	0	0	0	0.5	0.5	0	3
-9811218	2	0.96	-2116	22	0	0	0					
-9811218	2	0.02	-2212	211	0	0	0					
-9811218	2	0.02	-2112	111	0	0	0					
-9812128	Anti-N(1990)+	2.02	0.3	8	-1	0	0	0	0.5	-0.5	-1	3
-9812128	2	0.96	-2216	22	0	0	0					
-9812128	2	0.02	-2212	111	0	0	0					
-9812128	2	0.02	-2112	-211	0	0	0					
229	f4(2050)	2.018	0.237	9	0	0	0	0	0.0	0.0	0	4
229	4	0.02	111	111	111	111	0					
229	2	0.8	337	22	0	0	0					
229	2	0.12	-211	211	0	0	0					
229	2	0.06	111	111	0	0	0					
9813334	Omega(2012)	2.0124	0.0064	4	1	-3	0	0	0.0	0.0	-1	2
9813334	2	0.545	3322	-321	0	0	0					
9813334	2	0.455	3312	-311	0	0	0					
-9813334	Anti-Omega(2012)	2.0124	0.0064	4	-1	3	0	0	0.0	0.0	1	2
-9813334	2	0.545	-3322	321	0	0	0					
-9813334	2	0.455	-3312	311	0	0	0					
9060225	f2(2010)	2.011	0.202	5	0	0	0	0	0.0	0.0	0	3
9060225	2	0.7	337	22	0	0	0					
9060225	2	0.15	-321	321	0	0	0					
9060225	2	0.15	-311	311	0	0	0					
9863224	Sigma(2010)+	2.005	0.178	4	1	-1	0	0	1.0	1.0	1	11
9863224	2	0.518	2212	-313	0	0	0					
9863224	2	0.137	3124	211	0	0	0					
9863224	2	0.069	2212	-311	0	0	0					
9863224	2	0.059	2224	-321	0	0	0					
9863224	2	0.059	2214	-311	0	0	0					
9863224	2	0.049	3122	211	0	0	0					
9863224	2	0.029	3322	321	0	0	0					
9863224	2	0.025	3224	111	0	0	0					
9863224	2	0.025	3214	211	0	0	0					
9863224	2	0.015	3222	111	0	0	0					
9863224	2	0.015	3212	211	0	0	0					
9863214	Sigma(2010)0	2.005	0.178	4	1	-1	0	0	1.0	0.0	0	16
9863214	2	0.26	2212	-323	0	0	0					
9863214	2	0.26	2112	-313	0	0	0					
9863214	2	0.137	3124	111	0	0	0					
9863214	2	0.059	2214	-321	0	0	0					
9863214	2	0.059	2114	-311	0	0	0					
9863214	2	0.049	3122	111	0	0	0					
9863214	2	0.034	2212	-321	0	0	0					
9863214	2	0.034	2112	-311	0	0	0					
9863214	2	0.016	3224	-211	0	0	0					
9863214	2	0.016	3214	111	0	0	0					
9863214	2	0.016	3114	211	0	0	0					
9863214	2	0.015	3322	311	0	0	0					
9863214	2	0.015	3312	321	0	0	0					
9863214	2	0.01	3222	-211	0	0	0					
9863214	2	0.01	3212	111	0	0	0					
9863214	2	0.01	3112	211	0	0	0					
9863114	Sigma(2010)-	2.005	0.178	4	1	-1	0	0	1.0	-1.0	-1	11
9863114	2	0.518	2112	-323	0	0	0					
9863114	2	0.137	3124	-211	0	0	0					
9863114	2	0.069	2112	-321	0	0	0					
9863114	2	0.059	2114	-321	0	0	0					
9863114	2	0.059	1114	-311	0	0	0					
9863114	2	0.049	3122	-211	0	0	0					
9863114	2	0.029	3312	311	0	0	0					
9863114	2	0.025	3214	-211	0	0	0					
9863114	2	0.025	3114	111	0	0	0					
9863114	2	0.015	3212	-211	0	0	0					
9863114	2	0.015	3112	111	0	0	0					
-9863114	Anti-Sigma(2010)-	2.005	0.178	4	-1	1	0	0	1.0	1.0	1	11
-9863114	2	0.518	-2112	323	0	0	0					
-9863114	2	0.137	-3124	211	0	0	0					
-9863114	2	0.069	-2112	321	0	0	0					
-9863114	2	0.059	-2114	321	0	0	0					
-9863114	2	0.059	-1114	311	0	0	0					
-9863114	2	0.049	-3122	211	0	0	0					
-9863114	2	0.029	-3312	-311	0	0	0					
-9863114	2	0.025	-3214	211	0	0	0					
-9863114	2	0.025	-3114	111	0	0	0					
-9863114	2	0.015	-3212	211	0	0	0					
-9863114	2	0.015	-3112	111	0	0	0					
-9863214	Anti-Sigma(2010)0	2.005	0.178	4	-1	1	0	0	1.0	0.0	0	16
-9863214	2	0.26	-2212	323	0	0	0					
-9863214	2	0.26	-2112	313	0	0	0					
-9863214	2	0.137	-3124	111	0	0	0					
-9863214	2	0.059	-2214	321	0	0	0					
-9863214	2	0.059	-2114	311	0	0	0					
-9863214	2	0.049	-3122	111	0	0	0					
-9863214	2	0.034	-2212	321	0	0	0					
-9863214	2	0.034	-2112	311	0	0	0					
-9863214	2	0.016	-3224	211	0	0	0					
-9863214	2	0.016	-3214	111	0	0	0					
-9863214	2	0.016	-3114	-211	0	0	0					
-9863214	2	0.015	-3322	-311	0	0	0					
-9863214	2	0.015	-3312	-321	0	0	0					
-9863214	2	0.01	-3222	211	0	0	0					
-9863214	2	0.01	-3212	111	0	0	0					
-9863214	2	0.01	-3112	-211	0	0	0					
-9863224	Anti-Sigma(2010)+	2.005	0.178	4	-1	1	0	0	1.0	-1.0	-1	11
